##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S9_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	17465613
Total Bases	1.7 Gbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1106	80-81	0.1983698640606022
1106	82-83	0.16409757631721789
1106	84-85	0.14686090905103555
1106	86-87	0.14684214220572045
1106	88-89	0.31384020005496893
1106	90-91	0.29559455304362814
1106	92-93	0.2925154100275975
1106	94-95	0.3770754228391482
1106	96-97	0.30677526249134957
1106	98-99	0.4794927837415699
1106	100-101	0.28187616819379
1107	1	0.012912867557936636
1107	2	-0.002160224185043802
1107	3	-0.2761138079286738
1107	4	-0.03817131530890805
1107	5	0.1825587808305329
1107	6	0.16958300530524184
1107	7	0.08493518178946147
1107	8	0.13588253244585502
1107	9	0.08621309569333846
1107	10-11	0.07958859498473458
1107	12-13	0.08381085852474968
1107	14-15	0.11122313612424506
1107	16-17	0.13495181017388092
1107	18-19	0.11855379225767848
1107	20-21	0.09763375567897725
1107	22-23	0.08759404959638317
1107	24-25	0.09976940000903767
1107	26-27	0.10384149633420492
1107	28-29	0.11783382298561662
1107	30-31	0.15458352493744343
1107	32-33	0.09240076504709549
1107	34-35	0.09767577545476058
1107	36-37	0.1378167105936825
1107	38-39	0.11069587846150597
1107	40-41	0.13340036951782253
1107	42-43	0.12792523043231796
1107	44-45	0.15594244688954717
1107	46-47	0.13847394786166234
1107	48-49	0.14190214724141725
1107	50-51	0.09624252582482029
1107	52-53	0.1731185968530653
1107	54-55	0.1484513224632238
1107	56-57	0.17311308124764224
1107	58-59	0.1606880307277052
1107	60-61	0.18150192837271817
1107	62-63	0.17971976982095583
1107	64-65	0.16260754678238243
1107	66-67	0.1825174025451446
1107	68-69	0.14933295645495548
1107	70-71	0.19986026605405982
1107	72-73	0.2147050240406827
1107	74-75	0.2287572085212375
1107	76-77	0.22428701445259946
1107	78-79	0.23975418651024683
1107	80-81	0.26465540877462246
1107	82-83	0.20030896955767474
1107	84-85	0.2695454221698981
1107	86-87	0.24720454412324244
1107	88-89	0.3631708847663546
1107	90-91	0.35442271347584153
1107	92-93	0.3871824461597271
1107	94-95	0.40911335609462895
1107	96-97	0.32829153549927526
1107	98-99	0.5101533463242447
1107	100-101	0.31246500260846943
1108	1	0.06567210784718114
1108	2	0.004594856926001256
1108	3	-0.17530802851277372
1108	4	-0.1123488899515479
1108	5	0.21941465260170645
1108	6	0.09675841042848532
1108	7	0.12214241006495996
1108	8	0.15060881544001603
1108	9	0.10860656510417499
1108	10-11	0.108716832647346
1108	12-13	0.14364826140051434
1108	14-15	0.12563768692533728
1108	16-17	0.1311796955178508
1108	18-19	0.06636391090872706
1108	20-21	0.13349780227151342
1108	22-23	0.13688737022951614
1108	24-25	0.11223941424276518
1108	26-27	0.12850612798420968
1108	28-29	0.12961473156831715
1108	30-31	0.1180680530969127
1108	32-33	0.10599332737930212
1108	34-35	0.08152190785297364
1108	36-37	0.0789376607569352
1108	38-39	0.08378827689313084
1108	40-41	0.12323120306623991
1108	42-43	0.0947156042775319
1108	44-45	0.1847209764547415
1108	46-47	0.12916042849217746
1108	48-49	0.08035912770115772
1108	50-51	0.09427219266775211
1108	52-53	0.14213289755659986
1108	54-55	0.14428538165203264
1108	56-57	0.10947544389726005
1108	58-59	0.13353060633983205
