##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	29_4E_fox_S21_L008_R1_001.fastq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4827433
Total Bases	487.5 Mbp
Sequences flagged as poor quality	0
Sequence length	101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1105	84-85	0.18678251026038595
1105	86-87	0.037497036316850085
1105	88-89	0.2626114816651395
1105	90-91	0.3280579182866745
1105	92-93	0.28887754657360887
1105	94-95	0.39131622833288304
1105	96-97	0.2898730362332387
1105	98-99	0.5835475779535457
1105	100-101	0.40507529421208943
1106	1	-0.17110138435742428
1106	2	-0.09833967053991444
1106	3	-0.09606157005283222
1106	4	0.03551511390890738
1106	5	0.17128182589718932
1106	6	0.09137051698519372
1106	7	0.0739541821403975
1106	8	-0.022630090265607805
1106	9	-0.06509768905418412
1106	10-11	0.011441133437507744
1106	12-13	0.04202696388684046
1106	14-15	0.012005769024462154
1106	16-17	0.01873022271214353
1106	18-19	0.0041971994443201766
1106	20-21	0.07195094687413217
1106	22-23	0.05828482646945332
1106	24-25	-0.032556126088387316
1106	26-27	0.010310640626165934
1106	28-29	0.00559546190894622
1106	30-31	-0.022213395989787443
1106	32-33	0.054202504992261424
1106	34-35	-0.032734659914375186
1106	36-37	0.036387450277551636
1106	38-39	-0.012917364347423188
1106	40-41	-0.0065613994506392714
1106	42-43	-0.04362324847625132
1106	44-45	0.04211875925521724
1106	46-47	0.013929285615297715
1106	48-49	-0.013575986821358299
1106	50-51	0.026015127667861293
1106	52-53	0.08671736749014514
1106	54-55	-0.016260923669292993
1106	56-57	0.051471432367669934
1106	58-59	0.0019264873769913038
1106	60-61	0.0798123714708936
1106	62-63	0.08087351485606575
1106	64-65	0.024898651092705393
1106	66-67	0.019518050171271284
1106	68-69	0.04681557308609996
1106	70-71	0.11744556446552679
1106	72-73	0.21193799479738828
1106	74-75	0.13163883356542527
1106	76-77	0.05343711505773996
1106	78-79	0.10395474434281482
1106	80-81	0.16903775331417847
1106	82-83	0.14469492258408678
1106	84-85	0.013049667709637447
1106	86-87	0.019104992046727887
1106	88-89	0.2611673719326504
1106	90-91	0.21125768951012702
1106	92-93	0.23719151282019624
1106	94-95	0.20896001783734164
1106	96-97	0.2949463230861227
1106	98-99	0.4512063524065226
1106	100-101	0.358659072957785
1107	1	-0.25592987214630725
1107	2	0.1306288565088778
1107	3	-0.4170763859474107
1107	4	-0.11590847118893066
1107	5	0.09313773326608299
1107	6	0.0057956204792901644
1107	7	0.038186915377970365
1107	8	0.07748560000374738
1107	9	0.058283127419983316
1107	10-11	0.10767955092774883
1107	12-13	0.04237510304758274
1107	14-15	0.046560044577070414
1107	16-17	0.09578413332985747
1107	18-19	0.13047083764647027
1107	20-21	0.10299360362895271
1107	22-23	0.07036206569817693
1107	24-25	0.08828804614527286
1107	26-27	0.08548401937270711
1107	28-29	0.05919887685723069
1107	30-31	0.11296724755505494
1107	32-33	0.0320372170655574
1107	34-35	0.043522531819903065
1107	36-37	0.04979548200926587
1107	38-39	0.11534163783375817
1107	40-41	0.040277519569563935
1107	42-43	0.10314550339914064
1107	44-45	0.13061264699373965
1107	46-47	0.1170492555617102
1107	48-49	0.054543002603288926
1107	50-51	0.05565811398894027
1107	52-53	0.1581046429781381
1107	54-55	0.04581709627869657
1107	56-57	0.0670783958905119
1107	58-59	0.03853623755401259
1107	60-61	0.013477299907187046
1107	62-63	0.12745307585145582
1107	64-65	0.11869079773479996
1107	66-67	0.1920147637026659
1107	68-69	0.13759820101389408
1107	70-71	0.06659423632336114
1107	72-73	0.15359795087370998
1107	74-75	0.17299099106773497
1107	76-77	0.1643476104210393
1107	78-79	0.20981239374295058
1107	80-81	0.23247653613995567
1107	82-83	0.12262393732765986
1107	84-85	0.22231227527298358
1107	86-87	0.18186883278698218
1107	88-89	0.44039789193380585
1107	90-91	0.3706715768418576
1107	92-93	0.4626562539454966
1107	94-95	0.503039633534442
1107	96-97	0.3922005488062439
1107	98-99	0.6005978844581819
1107	100-101	0.4328628189105004
1108	1	-0.19157225415415624
1108	2	0.0433709630467618
1108	3	-0.2515436475900543
1108	4	-0.12307121008450395
1108	5	0.1574364836208133
1108	6	0.05300364311382566
1108	7	0.11001873558366526
1108	8	0.13780245162182325
1108	9	0.08664616673928549
1108	10-11	0.09134790992431618
1108	12-13	0.05118735901446314
1108	14-15	0.0637117041245645
1108	16-17	0.14597399292824775
1108	18-19	0.0941129615541314
1108	20-21	0.12626115199521593
1108	22-23	0.09983051692579892
1108	24-25	0.09215603218094515
1108	26-27	0.06942630401195515
1108	28-29	0.06611658876850157
1108	30-31	0.1647748968617364
1108	32-33	0.11871889574428707
1108	34-35	0.09497368788855454
1108	36-37	0.07649103816012115
1108	38-39	0.0460821804802336
1108	40-41	0.05745165585135936
1108	42-43	0.1239276142427741
1108	44-45	0.12739014077976663
1108	46-47	0.10160231105203366
1108	48-49	0.0205665900246359
1108	50-51	0.06500682997109664
1108	52-53	0.1084821297917884
1108	54-55	0.13897796119566408
1108	56-57	0.17979065577171127
1108	58-59	0.17743893867644545
1108	60-61	0.1883717509978169
1108	62-63	0.20618869379956806
1108	64-65	0.17333403232952094
1108	66-67	0.20394501671424337
1108	68-69	0.25286141733365497
1108	70-71	0.28267111042428894
1108	72-73	0.26648085045193426
1108	74-75	0.1777722664496295
1108	76-77	0.3571737554806873
1108	78-79	0.3017788572321791
1108	80-81	0.32378498176521475
1108	82-83	0.30447126800904556
1108	84-85	0.26867053973882804
1108	86-87	0.1989295915281417
1108	88-89	0.3367176095648645
1108	90-91	0.3344326592479874
1108	92-93	0.43619830898566647
1108	94-95	0.46046258267769247
1108	96-97	0.4403060353312114
1108	98-99	0.7028281881112193
1108	100-101	0.5678160367225971
1109	1	-0.2906377247790566
1109	2	0.08986611264938205
1109	3	-0.022610735014083616
1109	4	-0.015191262289583563
1109	5	0.20209325469764394
1109	6	0.048102112024530186
1109	7	0.08412316522368712
1109	8	0.16177685554889365
1109	9	0.09781522938537535
1109	10-11	0.08996608235691639
1109	12-13	0.11788275795478143
1109	14-15	0.11660952436767502
1109	16-17	0.14781845880014544
1109	18-19	0.08704677018745599
1109	20-21	0.03939228804009787
1109	22-23	0.0728404417348969
1109	24-25	0.08819925720821686
1109	26-27	0.03569997161363858
1109	28-29	0.10578538844124097
1109	30-31	0.10261335330554999
1109	32-33	0.10693257620243912
1109	34-35	0.14717998561334866
1109	36-37	0.14266901268093335
1109	38-39	0.12878121234870576
1109	40-41	0.06375205907716719
1109	42-43	0.08221468374565433
1109	44-45	0.09050447574937692
1109	46-47	0.12283619175952509
1109	48-49	0.09189811176376139
1109	50-51	0.1163414197326631
1109	52-53	0.06752646515099059
1109	54-55	0.11234216954848364
1109	56-57	0.16219335563145876
1109	58-59	0.11674809794089924
1109	60-61	0.11091514160089844
1109	62-63	0.14123305837803457
1109	64-65	0.16110090158306178
1109	66-67	0.1775088900195243
1109	68-69	0.14688193899485924
1109	70-71	0.2073158529052037
1109	72-73	0.1409427290556451
1109	74-75	0.12478313601484103
1109	76-77	0.07578374652010922
1109	78-79	0.14246205226100273
1109	80-81	0.212488815332307
1109	82-83	0.22781697082967867
1109	84-85	0.21554140034346858
1109	86-87	0.25192602677824993
1109	88-89	0.33333061018820587
1109	90-91	0.312420815707398
1109	92-93	0.3780751108401219
1109	94-95	0.46044310317013526
1109	96-97	0.3467496129375647
