##FastQC	0.12.1
>>Basic Statistics	pass
#Measure	Value
Filename	S21_L008_R1_001_TRIMMED_PAIRED.fastqc.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	4571904
Total Bases	455 Mbp
Sequences flagged as poor quality	0
Sequence length	35-101
%GC	50
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1106	72-73	0.12175287497519349
1106	74-75	0.20344000129834683
1106	76-77	0.09255596069414196
1106	78-79	0.09401397712297666
1106	80-81	0.19131472671755034
1106	82-83	0.14031453259524795
1106	84-85	0.17562252341785012
1106	86-87	0.19685447751426466
1106	88-89	0.2461179444736743
1106	90-91	0.2488789547789807
1106	92-93	0.30139380981268005
1106	94-95	0.33354333402281355
1106	96-97	0.27988082592496255
1106	98-99	0.46076356326683054
1106	100-101	0.28376810851701606
1107	1	-0.00903911551739256
1107	2	0.057185743866707384
1107	3	-0.37840039821387705
1107	4	-0.10516896267012754
1107	5	0.2118073924086019
1107	6	0.15305900828612806
1107	7	0.10000445423645488
1107	8	0.13562470417200245
1107	9	0.0988886299451579
1107	10-11	0.09248037451837376
1107	12-13	0.12059525849330299
1107	14-15	0.1282053288540581
1107	16-17	0.14235121651437055
1107	18-19	0.11569983383378002
1107	20-21	0.14088357272508745
1107	22-23	0.09822618966850172
1107	24-25	0.13236698170157268
1107	26-27	0.1066294332506601
1107	28-29	0.13928068038268293
1107	30-31	0.10037500963447599
1107	32-33	0.1170108245836019
1107	34-35	0.07572759295802456
1107	36-37	0.14419984729330793
1107	38-39	0.11501407977242195
1107	40-41	0.08905535706485068
1107	42-43	0.11160641915708425
1107	44-45	0.16092090791686076
1107	46-47	0.1319379948226569
1107	48-49	0.16946007738501834
1107	50-51	0.1217829999499358
1107	52-53	0.15949535467274245
1107	54-55	0.10861744766956605
1107	56-57	0.1569841046143381
1107	58-59	0.11310683624086693
1107	60-61	0.20381746410978963
1107	62-63	0.18287076392022783
1107	64-65	0.16247280239216622
1107	66-67	0.13711283828637733
1107	68-69	0.08089583191255656
1107	70-71	0.20641865004701998
1107	72-73	0.1646927014845332
1107	74-75	0.2100696933107571
1107	76-77	0.17519171431163016
1107	78-79	0.17994751649687402
1107	80-81	0.27835776074530827
1107	82-83	0.20394648500133172
1107	84-85	0.21569422210320255
1107	86-87	0.2644329033067976
1107	88-89	0.3482101790283494
1107	90-91	0.3058029799765123
1107	92-93	0.3469707531860138
1107	94-95	0.316228178519637
1107	96-97	0.27808092835905995
1107	98-99	0.5001215966838117
1107	100-101	0.2895815149339498
1108	1	-0.016638729599673496
1108	2	0.07896216440548542
1108	3	-0.27225327358903684
1108	4	-0.07653766931596806
1108	5	0.24160227137710422
1108	6	0.11613622343246988
1108	7	0.09686968604268742
1108	8	0.20272263915899202
1108	9	0.05910747931176985
1108	10-11	0.10180375674515574
1108	12-13	0.1047100202179223
1108	14-15	0.1074149643421336
1108	16-17	0.14586282843655596
1108	18-19	0.07369654256535085
1108	20-21	0.10657261059837708
1108	22-23	0.09040530261543012
1108	24-25	0.0676205585509635
1108	26-27	0.1469749490484702
1108	28-29	0.09602486442974367
1108	30-31	0.12278370505225666
1108	32-33	0.11095518346478173
1108	34-35	0.07983197710230883
1108	36-37	0.09336114779513593
1108	38-39	0.14837002184638237
1108	40-41	0.1051452391774177
1108	42-43	0.09016685875334929
1108	44-45	0.14798384359380634
1108	46-47	0.16551122370797344
1108	48-49	0.13054315860984644
1108	50-51	0.0921545686154488
1108	52-53	0.1035527285034803
1108	54-55	0.13908043527291625
1108	56-57	0.20608009019132112
1108	58-59	0.12551712619759314
1108	60-61	0.08367744444559122
1108	62-63	0.1912623659832846
1108	64-65	0.22069697423082602
1108	66-67	0.18651784678716865
1108	68-69	0.17950186424339165
1108	70-71	0.21871565342457444
1108	72-73	0.21102742392893248
1108	74-75	0.1257072359786946
1108	76-77	0.3395768544747355
1108	78-79	0.2521533376169529
1108	80-81	0.2671037935491256
1108	82-83	0.2806499511308971
1108	84-85	0.2361230424751284
1108	86-87	0.17055297594038166
1108	88-89	0.30871293253218113
1108	90-91	0.27017748796705376
1108	92-93	0.4043946562356382
1108	94-95	0.36086004673386185
1108	96-97	0.37471217071105656
1108	98-99	0.46640023788758356
1108	100-101	0.35593406296393226
1109	1	-0.0681504877183734
1109	2	0.1497399308719416
1109	3	0.061860540927909824
1109	4	0.0403818053862679
1109	5	0.2267671904446047
1109	6	0.13626500282776277
1109	7	0.10618201425199203
1109	8	0.15944410917833096
1109	9	0.17061872842100456
1109	10-11	0.09106238445562553
1109	12-13	0.17395948575798315
1109	14-15	0.08548174638427497
1109	16-17	0.11546096546189943
1109	18-19	0.08905335820212912
1109	20-21	0.08081164144434894
1109	22-23	0.12479270972119849
1109	24-25	0.10298017373980883
1109	26-27	0.14704493785026784
1109	28-29	0.057649368145511914
1109	30-31	0.11379714290220022
1109	32-33	0.11678843196320088
1109	34-35	0.15432933025308415
1109	36-37	0.1312429048958137
1109	38-39	0.15802508011694982
1109	40-41	0.1533406417545109
1109	42-43	0.1483338920229329
1109	44-45	0.20556558185866436
1109	46-47	0.19366143065830244
1109	48-49	0.179008303222993
1109	50-51	0.11963203534522648
1109	52-53	0.15614757988248584
1109	54-55	0.16314678383699288
1109	56-57	0.1619486888291135
1109	58-59	0.12283204653780189
1109	60-61	0.17208162098620505
1109	62-63	0.19963756161664747
1109	64-65	0.2272631019205491
1109	66-67	0.15434124883758216
1109	68-69	0.17360573053034045
1109	70-71	0.3007552497747028
1109	72-73	0.20221422181997895
1109	74-75	0.20054775115531243
1109	76-77	0.12331039572158176
1109	78-79	0.19666421328056316
1109	80-81	0.3121055713183125
1109	82-83	0.23112718875898253
1109	84-85	0.27533765072075056
1109	86-87	0.286629661180541
1109	88-89	0.3590960499322975
1109	90-91	0.3563530885254593
1109	92-93	0.3326902608016269
1109	94-95	0.4247477172557126
1109	96-97	0.3355131955871542
1109	98-99	0.5596047874763244
1109	100-101	0.3600012005835893
1110	1	-0.02651008689302259
1110	2	0.012047788348606758
1110	3	-0.27765574274547333
1110	4	-0.08714359066817678
1110	5	0.10493140620686603
1110	6	0.12568793511758258
1110	7	0.00973315599797786
1110	8	-0.008766070370938905
1110	9	0.05654747134644822
1110	10-11	0.06700726580292127
1110	12-13	0.04457217167133365
1110	14-15	0.01329554998812199
1110	16-17	0.0673238020808995
1110	18-19	0.07538424120517107
1110	20-21	0.06371636791790536
1110	22-23	-0.0012159847028598847
1110	24-25	1.4176923322395396E-4
1110	26-27	0.04708331755500694
1110	28-29	-0.019027913939858365
1110	30-31	0.04342653331652002
1110	32-33	0.011190650120681767
1110	34-35	-0.04893208347496625
1110	36-37	0.020599413201260575
1110	38-39	0.011157260450062267
1110	40-41	0.009994350243687222
1110	42-43	0.06139540332107174
1110	44-45	0.09133822037914285
1110	46-47	0.03663328257493248
1110	48-49	0.04011572539585728
1110	50-51	0.05552202766711645
1110	52-53	0.13821733912794798
1110	54-55	0.10030982609919192
1110	56-57	0.02976904256644275
1110	58-59	0.0516140969747525
1110	60-61	0.03596784517099394
1110	62-63	0.13716817516053226
1110	64-65	0.11820742846654753
1110	66-67	0.07541726779721358
1110	68-69	0.1340816152026605
1110	70-71	0.08116776154990646
1110	72-73	0.02695850749726958
1110	74-75	0.0532831752937426
1110	76-77	0.23146803374229563
1110	78-79	0.1673404658136448
1110	80-81	0.14092528974943974
1110	82-83	0.11685482451196805
1110	84-85	0.14765723516873663
1110	86-87	0.15117185410108647
1110	88-89	0.2164771981678797
1110	90-91	0.27499498970006897
1110	92-93	0.2663581599980631
1110	94-95	0.3381948386956708
1110	96-97	0.2557973914292404
1110	98-99	0.4522262331789193
1110	100-101	0.23692289766460561
1111	1	-0.014422417542935051
1111	2	0.018995812052164496
1111	3	-0.1045943035696979
1111	4	-0.009670527149623354
1111	5	0.16252526460728234
1111	6	0.0702736750765709
1111	7	0.03315071441148376
1111	8	0.16441570008742445
1111	9	0.12379356893136872
1111	10-11	0.06858929833122573
1111	12-13	0.08835716319019582
1111	14-15	0.08093255380054387
1111	16-17	0.09208452008709855
1111	18-19	0.0760362629070741
1111	20-21	0.018773912178005503
1111	22-23	0.05548075796681218
1111	24-25	0.0786542666425234
1111	26-27	0.11917786249141216
1111	28-29	0.12861976288235866
1111	30-31	0.16524874776663978
1111	32-33	0.11871227566336273
1111	34-35	0.0576487082435122
1111	36-37	0.06932438314743194
1111	38-39	0.10861194002654884
1111	40-41	0.12995950651634303
1111	42-43	0.08777999363594802
1111	44-45	0.14157292323355364
1111	46-47	0.14907133605874634
1111	48-49	0.14520526961215552
1111	50-51	0.10315873289703603
1111	52-53	0.09479390905168827
1111	54-55	0.17935173047530384
1111	56-57	0.1294821712926506
1111	58-59	0.06828359899864012
1111	60-61	0.11111676055112696
1111	62-63	0.18286247203251094
1111	64-65	0.09335599074939438
1111	66-67	0.1616230746708709
1111	68-69	0.11015715104949919
1111	70-71	0.24332174957172725
